num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,target
1.1870303055603801,6.477559074001285,2.364591203728062,21,0.056967423769808775,,Y,medium,type2,1
0.6387302220291846,-2.6182467165884873,0.5775096486244437,82,0.1463271327647228,A,X,medium,type1,1
-1.1430049127304835,7.103671135408869,0.5829352122102323,0,0.24030256667782757,B,Z,medium,type1,1
1.633431532301096,20.303345643544112,1.9823550124400404,94,0.3148944401772317,C,W,low,type1,1
-1.146345393018688,-2.780947858327143,2.872407588937773,41,0.42106612844594604,B,X,low,type1,0
0.30263546523903323,16.71810143273845,4.182795272958401,97,0.3305110925052238,C,Y,low,type2,1
-0.7542758500193579,19.980976334877845,3.8229728982760807,69,0.3814291816270719,B,W,high,type1,1
-0.06413834659299254,-3.1615498902804404,6.698139538169308,91,0.1391070066106224,B,Y,high,type1,0
0.3287624103034804,-9.55054605090552,1.741606771715063,2,0.30201950805388333,C,X,medium,type1,0
0.32135721545027307,8.019609001717647,4.786235754979675,94,0.17474415412902888,,Z,medium,type2,1
0.42192075423528475,-0.4740752276687301,3.3058735696568737,79,0.42656789427671665,C,W,medium,type2,1
1.613711269058647,23.686032191630023,4.5012688913867995,80,0.21664080335258767,A,W,high,type1,1
0.45353430151397983,5.348075404998322,0.023389437423222567,43,0.09657474473994723,B,Z,high,type2,1
-0.24415663529064868,-3.021994080351792,6.757091273084382,26,0.4221484317430125,A,Z,low,type2,0
0.9640871682883573,-6.471595110117114,1.2831224768124772,50,0.3605217955074384,A,W,high,type2,1
1.1894704889246406,15.899049590908303,3.200787762261398,23,0.22113529279223276,C,W,medium,type2,1
-1.2276078151369925,-0.7118397408418655,0.272107128311295,19,0.3074818831637306,A,W,low,type2,0
0.597400069849858,5.438287994604282,1.0081671246312607,31,0.2608723340478712,A,W,high,type1,1
0.7011727423108983,14.558027451124808,0.6334273151577127,98,0.3175534002839347,C,Z,,type2,1
-0.29756350335999193,0.15741648069169756,0.6896586776515478,12,0.3309558609796168,A,X,high,type2,1
1.3757068133116195,4.540711712598394,0.2630795999268784,42,0.3181246567656293,A,X,high,type2,1
-0.15005558703252672,4.834315901774799,3.2773610045450856,19,0.18463842796928712,C,Z,high,type1,1
0.12557645347154225,11.833245115160919,0.018570579537818814,1,0.18225156754234492,C,X,medium,type2,1
-0.1730718242838696,10.907443355103258,0.7494027738118682,67,0.27287967884108916,C,X,high,type2,1
0.015579047581467534,2.798862687451715,0.38331530941020076,90,0.14704349966878064,A,Y,medium,type2,1
-1.0962750868952018,5.636490614965177,1.7785136299605668,59,0.08390703562735602,B,X,low,type2,0
-1.4400508825942944,1.2822098847651158,0.5867361546701377,88,0.31408983673536345,C,W,high,type1,0
1.5945050632249722,-9.776124069194447,0.5995051360622793,3,0.2375896331863454,C,X,medium,type1,1
-0.8469613483183278,7.576008573981294,1.3401826192367923,95,0.4441989628657092,A,Z,medium,type1,1
-0.9913923494563072,23.921917608330677,2.1150695202026526,16,0.158689286993266,B,X,low,type1,1
-2.153390113603715,-3.8371914069106285,0.2586341810015527,0,0.44590113287123034,B,Z,low,type2,0
-0.6389617476895022,-2.73029709602703,0.38598405454722373,32,0.18169762356519747,A,W,low,type1,0
-1.3230897934074983,-3.7072777164374138,0.5678442852958722,29,0.4591730296225461,C,Y,high,type1,0
1.642015160136369,12.245917787231225,7.280042517314363,4,0.11807505526927346,A,Y,high,type1,1
1.0098170893426341,9.4848545419644,1.012182032602597,11,0.4065731837235822,B,X,low,type2,1
-0.6881503451777238,3.414623075835433,1.8275382806751401,31,0.19763732569356005,C,X,high,type1,1
2.2524358053443088,-4.18019061638965,0.5529378514201448,37,0.12674462911196374,B,Z,medium,type2,1
0.9817654869915943,5.9237679163992425,1.3484919783112175,16,0.15528668421529382,B,Y,medium,type2,1
-0.32483138350862245,-10.646221273358043,0.15401950131850517,57,0.17173853238594722,B,W,high,type2,0
-2.499405714873573,6.434265668574932,0.07072001407657807,39,0.10561644017671402,B,Z,high,type1,0
2.2909425725907417,13.715243860879342,1.2649831017763682,95,0.172608494830999,C,X,medium,type1,1
-1.389572466763596,-7.51199136633678,1.01718719158425,23,0.07482071020759343,C,Y,medium,type1,0
-1.6453987469568918,-10.325182768296637,0.29440383626012095,11,0.22316147332275738,C,X,high,type1,0
1.0225704320096403,20.794378916948595,2.3269508700741963,94,0.33933851081476457,A,Y,high,type2,1
2.439752406339273,-1.1175963950458492,9.896304583599722,18,0.10508031482371467,C,Z,low,type1,1
1.3842728185105182,16.35947845943822,1.0071930376381852,28,0.0827454476945979,B,W,low,type1,1
0.5639091200523596,3.460023348021683,1.9593059484240427,84,0.5227622199363211,B,W,high,type1,1
0.594754341665286,3.3804518305867255,6.592374742530471,89,0.4712281856216126,C,W,medium,type2,1
0.8534155587803077,9.384126994966453,3.5620542046900807,51,0.11777498540046898,C,W,high,type2,1
0.7589285897867651,-3.839988567464406,1.2455721247624807,91,0.5448625724575139,A,W,medium,type2,1
0.2811914239693758,6.324971434956455,2.6749282771049994,16,0.4759647868042126,C,X,high,type2,1
0.10420110395187607,1.1851058517590722,0.2742414594764771,72,0.4920730581431506,A,X,high,type1,1
-0.06259312789952241,-8.204934434050315,1.43530542870287,20,0.5309879593627883,C,W,medium,type2,0
-0.7539645888666763,8.37482074726399,0.6543994947667175,59,0.25825082907767016,A,Y,medium,type2,1
-0.28067507686677406,2.3669219312208383,0.351479380705415,97,0.4904396400578316,C,Z,high,type1,1
-1.6929568141953855,3.4297517155529222,1.1112307723371349,74,0.1370697194192243,C,Y,medium,type1,0
-0.09833962679474989,-7.101609434141578,0.28085780468434884,19,0.39091729618978,C,Y,medium,type1,0
-0.9885911071509175,20.914003677628042,2.401191081907428,52,0.26357389831107,A,W,high,type2,1
-1.103589317215771,13.767141863861161,1.2184947739197922,79,0.1923315183537353,B,Y,low,type2,1
0.17989415115347845,14.641558841719785,1.514921886191146,62,0.33025866675778526,A,X,low,type1,1
1.3920022863445993,1.9455529755831802,0.31652878265477224,56,0.6965052137849623,C,Z,medium,type2,1
0.918316606002313,-12.291828895034204,0.30111482923963734,28,0.39957759640770346,B,Z,high,type1,0
-1.570500603623177,24.529173824895107,1.7513316027880805,0,0.12374128862441607,,Z,medium,type1,1
-0.9896281365703375,4.389024919941319,8.400710288847648,81,0.13183103327583812,A,Y,high,type2,1
0.9407711879882159,-2.4879979602005378,0.2024063017246352,58,0.09609708362127067,B,Z,low,type1,0
-0.9824873935383096,9.168015744831138,0.6729924738026223,63,0.4867809689580266,C,Z,low,type1,0
-0.2246331499970246,16.671207880032973,4.072137636095513,85,0.3670959360997934,,X,low,type2,1
0.5500520990245519,4.769494439145338,0.1500334116347392,71,0.1795514852582768,C,W,medium,type2,1
-0.9683444548636353,17.785751679393744,,70,0.28960350798374446,B,W,low,type2,1
0.1053755061459599,15.829999385168685,1.485876821431502,88,0.1062342374827413,A,X,,type2,1
-1.3340254949182044,-5.763811874020583,1.0493987545911099,93,0.28567440522612064,A,X,medium,type1,0
-0.6013676439512137,-1.7379010565947635,0.7412016766078788,97,0.09578221742450704,A,W,high,type2,1
0.31978193414253697,14.575371632797674,0.7051301111605616,43,0.3034159566419302,,Y,low,type2,1
-1.5929937335316693,-22.12612563810438,0.7299977911961457,47,0.7181471886306356,C,X,high,type1,0
0.440474737960399,3.5054430683501123,4.322224551048258,74,0.15608342226265468,B,Z,high,type1,1
-0.019637798926681216,-9.308312016246719,2.5732255373894968,14,0.09196059000222917,,X,medium,type1,0
0.5524899544171478,0.23446198566475296,2.2156472127743,34,0.36086922009953837,C,Y,high,type1,1
0.22391413406466143,2.0117991097079586,3.2064062677649434,22,0.4758148445720067,B,X,high,type2,1
1.3641404299738442,1.4175562209249204,0.5944271410797735,52,0.5029150315170892,C,Z,medium,type2,1
0.12522450264790727,-0.5226125211260859,1.9248935003374334,44,0.05062612273856401,B,X,high,type2,1
-0.429405541125253,-5.97143649628814,1.2326176233693946,84,0.4910728972464893,C,X,low,type1,0
0.12229750303228377,27.919112668186862,3.050576241088056,91,0.07683235662805715,C,X,medium,type1,1
0.5432980290363879,23.674620041613508,0.7399723227215008,12,0.563337745679892,A,W,medium,type1,1
0.04886007032570433,-6.620658202562829,2.0610398995493076,33,0.37975550807192254,C,W,medium,type1,0
0.04059169120388238,20.82116751303567,4.277744753580838,37,0.09995960186935636,B,Y,low,type1,1
-0.7019916878067554,1.0053450952714709,1.0288323782584983,69,0.17753560030190887,B,W,high,type2,0
-0.6629009175509482,6.291874733317105,0.13789021818546005,67,0.276018986374959,A,Y,high,type2,1
-1.4026052717996935,4.367260401030841,1.4515507652346284,4,0.3037106668579489,B,W,high,type1,0
1.7495767431869393,-1.5974864125396584,0.8492117216727981,39,0.14110717482484367,A,Y,low,type1,1
-1.243863235391285,14.838523436061466,2.2308580851971316,69,0.15560194813635259,C,Y,high,type2,1
-0.6929051977959073,6.258865305766578,6.033214280730242,20,0.3847888262898746,A,Y,high,type2,1
-0.7184072655691974,0.2344857678075858,1.3295405529576567,27,0.1685369506252459,C,X,low,type2,0
0.8949243769444413,-8.045894438004726,1.2554314794709305,2,0.056383207441871586,B,X,low,type1,0
-0.2949496782920278,-3.9359501371912042,2.1260162156873217,22,0.30396394446869823,A,Y,high,type1,1
1.2477420726737338,-11.41380115602097,0.2185084026536947,71,0.3465514746406216,B,Y,low,type1,0
-0.6734906242438685,5.122235484151695,0.584735905253392,18,0.12273592099680128,B,X,low,type2,0
0.27899416222380197,-6.966655922843959,5.026101832284505,74,0.15868371372789167,B,Z,low,type2,0
-0.8353470532597573,2.3443948748145877,2.2169774814851873,49,0.2403536877006201,B,X,medium,type2,1
2.1451491277733883,18.70101853610371,0.02707046673547357,73,0.5292446473448026,B,Y,medium,type1,1
-1.1875984190295128,16.992995729215856,0.4578843431259342,57,0.4802725097007672,A,X,high,type2,1
0.3098207102270275,4.677231058973822,2.296680560902899,91,0.0692208607751544,B,W,,type1,1
0.6337768809320985,4.129152738568501,2.891232885002991,19,0.563327850217053,A,Y,low,type1,1
0.41379909745149823,23.79874549421008,3.6634083557777344,91,0.4530974326339627,A,X,high,type1,1
-0.1852876588777083,10.207561203587112,0.6911218775304888,92,0.20195292560529995,A,W,medium,type1,1
-0.12982069973342616,1.721935401234771,5.34812659818726,71,0.16947024339083447,B,X,high,type2,1
0.0438114719791096,-9.26018117120452,,82,0.275943095373189,B,X,high,type1,0
-0.14700200162848862,8.938732181647433,2.385004502676876,52,0.37718279146257105,A,Z,medium,type2,1
0.9638791167949097,13.293237725828623,1.8163418874189947,84,0.08366426338649995,B,X,medium,type1,1
2.2105230015913513,-1.316515245136439,0.2619038552980863,81,0.272364731904789,A,X,low,type2,1
-0.5574917850078336,7.912027551380325,6.599882160345154,8,0.815566064006583,B,Z,low,type2,1
-1.3698029795790778,1.3642670508497092,0.2622128530809489,3,0.21601900243546535,,X,low,type1,0
-0.08828204835125482,3.159676008009973,0.5884252507677527,40,0.30803984112668176,A,Z,high,type1,1
2.5797093376543185,-19.878220575623313,3.3600199198587024,24,0.10550598196623664,B,W,high,type1,0
-0.8036745679697308,2.782185962838645,1.9277972382976292,33,0.24514563406628495,A,Z,high,type2,1
1.6391168054440675,14.693693024080543,3.642160283701188,72,0.3131962573392538,A,W,medium,type2,1
1.6777008140764407,-1.314025555665582,1.45025091083356,8,0.5355673497543202,B,Z,high,type1,1
-0.5535882417079946,5.525263682153163,0.9463958041882774,81,0.19374186864498882,B,W,medium,type1,1
0.5689830791852754,-2.5595070669192044,5.098135272824685,74,0.1320106251672126,,X,high,type2,1
1.628396623128538,8.604416762927729,0.0738515175842022,12,0.44036620145130084,A,W,high,type1,1
-0.3791277409874871,2.834768024638264,3.877693393093118,8,0.45765672554603043,A,W,medium,type1,1
-0.20358036010236177,-4.392415406820069,0.5248547744076103,79,0.3561174563833487,C,Y,medium,type1,0
-0.5816809139486437,18.325514676651277,3.7774615822829607,3,0.2768872153406243,B,W,medium,type1,1
-1.0147567306928669,14.289320135322152,0.2997783107095208,33,0.3806266684183661,C,X,,type2,1
-0.6492775450660071,-1.0490676392817475,1.7360440915422248,6,0.4376866461750383,A,Y,low,type2,0
-1.2239402667622565,9.977883094177773,4.380440869628678,14,0.32070943743794034,C,Y,high,type1,1
0.03408346825922607,10.374120028203807,1.2831585059908603,37,0.3747581294296697,A,Z,high,type1,1
-0.7699732310586418,11.42301235011176,2.7453090071520565,74,0.4000339273115841,C,W,high,type2,1
0.2337859117907477,-11.942558959950777,3.2661462515557784,95,0.49287518996146684,C,Z,low,type1,0
-1.5558956462036273,15.06606541032628,2.667359865875592,90,0.5210783005687443,B,Z,high,type1,1
0.33088023221445706,-0.6969896292573141,,93,0.1352346987409979,B,W,medium,type2,1
0.8335289616089246,1.4217206655873311,,51,0.11213038392067032,C,Z,medium,type2,1
-1.9937356425714554,31.378817522602,0.38020455045476176,80,0.26064121633418164,,X,low,type2,1
0.37405656984757213,8.018733807210118,0.09798360276890548,99,0.581582850353542,,X,medium,type2,1
1.2276689924732922,1.136775245528245,0.5659460074479244,82,0.21056072311211327,C,W,medium,type2,1
-1.2096410186912054,-17.05294372755906,0.3090956930956043,6,0.41490545647853416,A,W,high,type2,0
1.6725723868377034,18.897641339463554,1.632658868046292,44,0.10216061523323097,B,Y,medium,type2,1
0.4190190093660452,-8.452096708086025,0.4090001941691534,58,0.4325508626540134,C,W,medium,type1,0
-0.7050118557584089,-5.034389034995035,0.07942377868300796,20,0.4578274449961311,A,W,low,type1,0
-0.05576907765770601,1.686477009121508,0.07330686692228063,27,0.3906326876125521,A,X,medium,type2,1
0.5583269125217224,19.164117917002926,3.562464134951731,2,0.5640760292009309,C,X,medium,type1,1
0.0760053914124115,12.732399866657591,1.7902816106916826,13,0.2563967981601167,A,W,high,type2,1
0.5387559924463692,3.4216249015974003,0.8865997062256867,1,0.24917772527383594,C,Y,high,type2,1
-0.9206735930793662,8.08292063638821,4.492939697893335,28,0.0941979281063638,A,X,high,type2,1
0.169360824036078,-1.0038569287110573,0.1455642506018503,17,0.12355088126430652,C,X,low,type1,0
-1.4137144969049802,6.396536895653508,7.856515428881202,36,0.13541246299570506,B,Z,high,type2,0
-0.11122606134870032,5.733367447781367,1.9157457713932466,44,0.41372924734103544,A,W,,type2,1
-0.9039076414647897,14.687698956813533,0.405369175889833,44,0.1501927771396572,C,Z,low,type1,1
-0.7355299425897666,14.671781224389495,2.273058881269442,23,0.41250692276527356,C,W,medium,type2,1
1.2360931752104374,9.939773822056448,2.8826102484994993,45,0.3460843629961908,A,Y,medium,type1,1
1.091310120594269,1.3765244245389772,1.121933141461441,11,0.41504819071551735,B,Z,high,type1,1
0.609138120907177,12.418222943901267,,52,0.11302841246864423,C,X,low,type2,1
-1.092312764672579,4.080315337969534,0.32676191315857617,44,0.09176134776519664,B,W,low,type2,0
-0.3164084496948019,-5.81914368713133,0.6537818031399224,31,0.16053091129513963,A,W,high,type1,1
1.2130976999791834,0.9671220808906131,0.1963116451004886,17,0.565948373536915,B,Z,low,type2,1
0.14171691363990474,5.8452698378432455,0.47366828398667304,12,0.2905332366098585,A,Z,medium,type2,1
2.319329539981694,14.102157836647454,0.5455312541190336,3,0.38040858782462417,C,Y,low,type2,1
0.39331783939437187,3.1647182784284693,4.993145451322694,22,0.22253550047333867,B,X,medium,type1,1
0.1920491164900316,-7.091987112396062,0.16265806155914414,61,0.7095730453817946,A,Y,low,type2,0
-0.3091164642025014,5.567416832968194,1.1151885857251245,53,0.2451035108958961,C,X,low,type2,1
0.1335409047822823,6.134560400565524,1.5202784838358372,73,0.30173416348001075,B,X,high,type2,1
-0.1524698363805439,6.858376289027531,4.57920059903451,54,0.1493892486173211,A,W,high,type1,1
0.7081086766885905,14.198715159544301,12.14640689138568,68,0.15405581118141243,B,X,low,type2,1
0.9567023167945841,15.189232400898984,2.7998789872599255,39,0.39450310722803905,C,Z,medium,type1,1
-0.7859894605079495,-0.9421087238166663,,13,0.24941709198615977,C,W,high,type1,0
-1.331232953557778,-1.1614345804894342,,97,0.09557374808912225,A,Y,high,type1,1
-1.8362053731032966,-5.401987109554732,6.604658403820292,27,0.4197738046563126,B,X,high,type1,0
0.5079913269125437,11.988156702804762,2.457014152859425,71,0.17659862623106537,B,W,low,type1,1
-1.1033666061738736,19.488201083377156,0.16624899149329028,79,0.3919598279669858,C,Z,medium,type1,1
-2.152890592952483,1.8491807209107658,1.0280621347398893,94,0.050280177639043064,B,Y,medium,type1,0
0.3885786045309641,2.585694352750069,2.0802940664494973,70,0.7731047827451505,B,W,low,type1,0
2.4929995174327906,19.667825568989763,0.8637778533141953,66,0.43913972633003356,B,W,medium,type1,1
-0.006070911539893324,10.055578532150076,0.6387140527466543,28,0.11219544116268275,A,Z,high,type2,1
0.8384907744516419,9.362357048010551,1.7226548792318164,99,0.44340357001363195,C,Z,medium,type1,1
0.08182935854756501,-6.909165059737267,,60,0.22933399338955338,A,X,high,type1,1
-0.09888965319114267,11.78728069279419,0.07121678779696473,67,0.5665401344641068,C,Y,high,type2,1
0.9190764829877686,-4.291363405097583,,8,0.2806027490182535,,W,low,type2,0
-0.29027454418865134,-6.34020185934958,2.565507402712788,16,0.11438404171681885,A,Z,high,type1,1
0.26739231407190295,1.5322842323328785,6.645886874942507,48,0.15347202993825448,A,Z,,type2,1
0.3216978061960136,-0.8579272344869011,5.338944648640526,62,0.18435761301427292,B,W,medium,type2,1
-0.6680904536430488,2.784003056149607,,83,0.33636852297994707,C,Z,medium,type1,0
0.9920423495365228,-9.409816345249187,1.4696422619606704,77,0.5767678051112393,A,Z,medium,type1,1
-0.17495975669540864,14.588163064676724,0.45698454358425855,45,0.2749131861973188,B,X,medium,type1,1
-0.7557451594928447,16.27686294516429,1.5759521130516223,92,0.21944764559553773,A,W,high,type1,1
0.5365098435704035,-14.473424741408142,2.89933746839606,12,0.6050718898877765,B,X,low,type1,0
-0.8984679817910373,14.784578056665502,4.52037755937592,99,0.2556000552785326,A,Y,low,type1,1
0.028181157369128247,-3.1052862982162637,3.11855460608435,44,0.2682851074898421,C,Z,medium,type1,0
-0.009118996644203544,13.56975536982786,0.4344893061289588,52,0.0489306420139889,C,X,high,type1,1
1.085895565831578,4.315535073335844,1.8310136495595442,16,0.3646466889333867,A,W,low,type1,1
0.4746982328799528,5.287755640809986,0.8074536182453869,46,0.4665938189136527,A,Y,medium,type2,1
-0.025026958745143917,3.149023505787813,0.018496602796141726,61,0.2559059891072107,A,Y,high,type2,1
0.8177662992002871,17.12129204233486,0.44683951838385283,49,0.3211360505292104,A,X,low,type2,1
1.3902075490173134,-7.395880125250283,0.24031817481617943,42,0.44388994798960646,B,X,high,type2,1
0.5578103063518622,11.078403387350086,3.6994440999721387,67,0.20201609856263178,C,Z,medium,type2,1
0.010352619843380607,16.013301648895503,0.598177098393386,83,0.3631923929285891,B,X,high,type1,1
-1.3118362323501596,12.163400805404105,0.670100808693068,74,0.2060445634011287,C,X,low,type1,1
-1.0651136630753726,28.246989143234174,6.4345827514860785,85,0.21677295259707552,A,X,low,type1,1
-0.30522470435466764,-0.2894676272469887,0.9531277148859824,71,0.5940782366080054,C,Y,,type1,0
-0.6095122021592831,14.573048225935313,0.01926375622092836,27,0.3479210016371084,,W,low,type2,1
-0.186971302985446,3.9390936465857966,0.6677205169852456,44,0.20870064363223825,A,X,high,type1,1
0.056649924897107164,17.334060763526693,0.2540755139215812,40,0.26629288508538296,B,Y,high,type1,1
0.5296927543567308,4.9231100427863055,0.21697203821988353,93,0.4016908488783343,C,Y,medium,type2,1
-0.07049877805909122,1.1212421813753042,0.1613082510634833,96,0.32908864877784094,B,X,medium,type1,1
0.4865016438262019,18.060722038716293,1.7991596313990412,96,0.35935409387192807,B,Y,high,type2,1
0.06447441481012024,0.08438060981070006,0.4198321518197826,35,0.4747917929779597,B,Z,low,type1,0
-1.9754665663538713,-9.127257589005563,0.896461712366118,90,0.25666563362079053,B,W,medium,type2,0
-0.9393353938187543,-0.1684688317382852,3.9612599596396123,83,0.2307246671092679,C,Z,low,type2,0
-0.14408755572161547,11.190329465885325,1.1044696778479282,32,0.44400786961780736,C,W,high,type1,1
-1.2096947428411076,18.920387515870914,4.946541620247326,24,0.12955632411529214,B,Y,low,type1,1
0.5999287299962045,6.111293752965121,1.3780635345863348,18,0.1907392377674183,C,X,low,type1,1
1.5307508323436974,18.181970672340253,1.0177770517700966,46,0.2667007808475427,A,X,high,type1,1
1.2187618516973167,-8.581749214775936,2.7757025617069497,84,0.5560140317277091,C,Y,medium,type1,0
-0.213442870930208,0.5673653518209711,0.15198123763531315,32,0.17149417729334585,B,X,medium,type2,1
1.490726136849952,2.1142488284589884,0.18747527635388692,66,0.4620094310652907,A,Y,low,type2,1
0.14866745720211155,3.8544057252748036,2.1109545347122576,13,0.42720386214621653,A,Z,,type2,1
-0.33708597111803934,5.840943882501965,1.3347277435090208,78,0.17241880633989703,A,Y,high,type2,1
-0.6134026635409398,11.909109573921928,,32,0.30640360257715,A,Y,medium,type1,1
-0.30246968648812833,0.5519316182950975,4.960335886671409,41,0.39303751000556836,A,Z,high,type2,1
-0.38817681854122876,6.390286869531256,0.9832452990906128,85,0.381465972911651,B,Z,high,type1,1
0.1704162223754877,4.548771096759483,1.8147116673740131,64,0.3347864822215199,B,Y,low,type2,1
0.1605739810498646,-4.258899038911499,1.3890828152671795,94,0.3133612804256119,A,Z,low,type1,0
0.0030460201534144695,3.863333109185646,7.991967786237055,46,0.10790502099037735,B,W,medium,type1,1
0.43693816974634986,3.5634047010288183,3.5567122812816776,34,0.18019045295626113,C,Z,medium,type1,1
1.1906462747863413,3.349194349969539,4.854884619783081,83,0.5240614123312219,,X,low,type1,1
0.9495541354413237,5.317594565814508,0.5869713283904917,31,0.340492891223572,C,Z,high,type2,1
-1.4848979684499035,5.756735406133862,2.9614423862124393,54,0.2882345538110594,B,Z,high,type2,0
-2.553921134901955,0.6770482089266974,0.617057661319546,53,0.2389524743840361,C,Y,low,type2,0
0.9343199112392737,17.727147339712648,0.46826373828571655,75,0.41430561463865695,C,Z,low,type2,1
-1.366878698415421,-6.694806292030167,5.77433553990325,50,0.39372883647831364,A,W,low,type2,0
-0.22476540189268354,-2.2097010846989633,0.038986360464170915,79,0.7248300726935696,B,Y,low,type2,0
-1.1701130260593595,32.79963624223556,6.727150332973528,58,0.35243379623541743,A,W,high,type1,1
-1.8019804375800197,-5.379913549892299,,71,0.16454786036288135,C,X,high,type2,0
0.541462728204788,-8.537546747097586,,13,0.17214966619168726,B,Y,medium,type1,0
0.7591551603026468,12.344767450012178,0.6457138428339788,17,0.14345453992171878,B,Y,low,type1,1
-0.5765104007267194,-15.77119853773874,0.8637280079940667,54,0.38450669396993353,A,X,medium,type1,0
-2.59104229214491,2.6472609002756107,0.4886263889730081,93,0.47249759892328835,B,X,high,type2,0
-0.5462444482524828,26.458249250764887,1.7614323662029665,96,0.07694162865438138,B,W,medium,type1,1
0.3918040054025465,-10.449359221534005,0.8557145461035301,97,0.4046715261556436,B,Z,high,type2,0
-1.4789115687741288,-14.819644857387132,2.142342753174133,55,0.21787111307908652,C,Y,high,type2,0
0.18335991977915564,-9.991812019576983,0.03154205884054382,48,0.39447780405556093,A,Y,medium,type2,0
-0.015309849172995557,13.983595683469856,0.1330807986172567,97,0.24866364052546833,C,W,medium,type1,1
0.5792914996010884,16.247767199858124,0.20996817909949,59,0.11836366744221946,A,Y,low,type1,1
0.11958036841415326,-0.12588796978508832,1.0859873070643997,52,0.4837671804827378,C,X,high,type2,1
-0.9730689408815555,11.832124040010688,3.3725965820014916,70,0.402205574675868,C,Y,low,type2,1
1.1965715016644913,18.902553275119896,4.381692312378207,5,0.47453844663966355,C,Z,low,type1,1
-0.15852957302697002,22.873464144298254,0.5615737714618386,69,0.07978311808542024,C,X,high,type2,1
-0.02730453950993186,2.5366471882015182,1.7083684136566846,85,0.38546950576206435,A,W,,type2,1
-0.933267959073196,-18.014717176699868,2.9251847810578226,7,0.2832118773013949,B,W,low,type1,0
-0.4432822511915103,-3.2087892240968667,0.6816859525810265,14,0.2913085122934617,A,Y,low,type2,0
-0.8848027140269009,0.7319580506474237,1.0519047051720918,25,0.3226692145486375,B,X,high,type2,0
-0.172946059923423,2.4106120342160944,1.4845664603617064,38,0.15014045641599863,,X,medium,type2,1
1.7117084801423434,3.121405989912805,0.2897621925656608,2,0.3647683677935718,A,X,medium,type2,1
-1.3719011429313563,16.188945979306695,0.0526515931570661,56,0.27214518497587215,A,Y,low,type2,1
-1.6135613978767411,17.744284266875816,0.33165068359715366,9,0.26633634352333074,A,Y,high,type2,1
1.4711703274936085,3.2832634607521665,1.9715690000074169,2,0.1411460080037402,C,W,low,type2,1
-0.20932367715186612,15.984848760518187,0.15293776944268694,93,0.05529010369139643,A,Z,medium,type1,1
-0.6690727386599166,8.576613666310895,0.4206924866954398,45,0.12851157375094258,A,X,low,type1,1
1.0399046873960764,5.645059728625717,0.82453806185415,21,0.32402016132143097,B,Y,high,type2,1
-0.6056155397368641,14.065441571099639,0.16213827454154287,66,0.028117326630716786,C,Y,low,type1,1
1.8260097135469362,5.722520482379158,0.4256422010997034,64,0.34518631573999825,C,Z,medium,type2,1
0.6779258713392691,25.57811177097762,4.8443096999024196,96,0.4363951278770892,A,Y,high,type2,1
-0.48791140814570266,-9.384111667945591,0.038975583467242926,18,0.26994864373924043,A,Y,high,type1,0
2.1573082132655035,-0.1517089909201772,2.1193520252400813,99,0.0629816388190039,C,Y,high,type1,1
-0.6057149230033384,3.734811030460497,0.9703447695642893,61,0.23390838059934263,,X,high,type2,1
0.742095372009307,9.394526904579905,2.2334429865545045,97,0.5232313416812902,A,Z,high,type1,1
0.2992925804064919,17.67960487103089,1.7768245470817905,56,0.3363144379786635,A,W,low,type1,1
1.301741289398798,4.756014327638433,0.505914064430431,94,0.1407010730523287,A,Z,high,type1,1
1.5615111967268527,-9.222296495062071,,87,0.0834919280029709,B,Z,medium,type2,0
0.032004149065766624,13.425138964550044,1.3543129624425234,75,0.2543341922718749,C,W,high,type2,1
-0.7534178703461835,12.549587661419643,3.4579752282291913,12,0.07452541845822219,B,W,medium,type1,1
0.4599721429391164,-14.41858659379406,1.041794129072342,15,0.19490954503396887,C,Y,medium,type2,0
-0.6777153697521061,4.961958663292006,8.35791741500581,15,0.2890220055432078,C,Y,medium,type2,1
2.013387247526623,-10.901418306802979,2.9436117647408713,51,0.40522049402661625,C,Y,medium,type1,0
0.13653533108273744,-1.6465109750206253,6.759862540537768,83,0.19031740599521715,C,X,medium,type2,1
-0.3653215513121087,-4.028089269627998,1.4444372962452716,40,0.35600230065416033,C,X,low,type1,0
0.1846803058649084,13.092646982419858,1.283734075222411,47,0.30140661243336725,A,Z,medium,type1,1
-1.3471262895296965,6.168301741721838,2.816702137990081,90,0.37125792446108014,B,X,medium,type1,1
-0.9716140385106515,-7.855910007560276,4.245387356767481,38,0.13281078933730428,B,X,medium,type2,0
1.2004139079444254,13.800659629573422,6.656588897348524,12,0.5407439504247002,C,W,low,type2,1
-0.6568942789713957,-9.338058239284145,0.7847579308820651,3,0.31156546649672084,B,Y,high,type2,0
-1.0469109826819396,8.301137904709437,3.2059633362356443,95,0.1719480238780797,B,W,medium,type2,1
0.5366527525272862,-3.140106692915557,0.4730797596357438,97,0.35120306743983865,A,Y,low,type2,1
1.185704154662997,1.3432291746948009,1.5774419158860782,42,0.36146739083673285,C,Z,low,type1,1
0.7189533106650667,10.04270748038384,0.39653154200321766,80,0.4564913120545884,A,W,low,type1,1
0.9960476858058164,10.21449399059529,0.8535737043123112,87,0.33672180089282283,B,Y,high,type2,1
-0.7567950885694608,18.3696907355596,5.357712072601341,92,0.450409969505481,C,W,low,type2,1
